Joshua Project People Group Data

ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
IN,India,19825,115860,"Jat Chahil (Muslim traditions)","Jat Chahil (Muslim traditions)",2400,1,Y,pan,"Punjabi, Eastern",5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",458,A012,"South Asia Muslim - Jat",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.9404931369518,77.93639744005171
IN,India,19826,115861,"Jat Chahil (Sikh traditions)","Jat Chahil (Sikh traditions)",77000,1,Y,pan,"Punjabi, Eastern",5,8,"Other / Small",0.000,0.000,21,A012,"South Asian Peoples",469,A012,"South Asia Sikh - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,31.6928848215979,74.90547463493201
IN,India,20855,117632,"Jat Chattha","Jat Chattha",700,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,31.217352,74.83080699999999
IN,India,20856,117633,"Jat Chhadar (Hindu traditions)","Jat Chhadar (Hindu traditions)",1200,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.868126,75.29494
IN,India,20857,117604,"Jat Chhina (Hindu traditions)","Jat Chhina (Hindu traditions)",1900,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.153291,74.302791
IN,India,19830,115863,"Jat Chima (Hindu traditions)","Jat Chima (Hindu traditions)",67000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.270701328138,77.11026578456701
IN,India,19831,115864,"Jat Chima (Muslim traditions)","Jat Chima (Muslim traditions)",900,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",458,A012,"South Asia Muslim - Jat",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.7863882793745,77.9245324215043
IN,India,19780,115849,"Jat Dagar","Jat Dagar",130000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,28.7642105395421,77.4602437343022
IN,India,21728,,"Jat Dagar","Jat Dagar",500,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",458,A012,"South Asia Muslim - Jat",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.44789,77.60091
IN,India,19783,115850,"Jat Dalal","Jat Dalal",119000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,29.162113998607,77.4070756763729
IN,India,21729,,"Jat Dalal","Jat Dalal",400,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",458,A012,"South Asia Muslim - Jat",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.44789,77.60091
IN,India,21730,,"Jat Dehia","Jat Dehia",20000,1,Y,pan,"Punjabi, Eastern",5,8,"Other / Small",0.000,0.000,21,A012,"South Asian Peoples",469,A012,"South Asia Sikh - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.40877,73.57485
IN,India,19785,115851,"Jat Dehia (Hindu traditions)","Jat Dehia (Hindu traditions)",271000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,5,Y,29.253940532104,77.0970973024708
IN,India,19835,115865,"Jat Dehia (Muslim traditions)","Jat Dehia (Muslim traditions)",1800,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",458,A012,"South Asia Muslim - Jat",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.9032291012207,78.16206052440791
IN,India,20858,117634,"Jat Deo","Jat Deo",700,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.029197,75.03604
IN,India,19996,115906,"Jat Deswal","Jat Deswal",74000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.1520865913944,77.09737269552321
IN,India,20859,117635,"Jat Dhanewar","Jat Dhanewar",100,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.820519,74.459109
IN,India,19997,115907,"Jat Dhankar","Jat Dhankar",47000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.233407394953,77.1313081096951
IN,India,20860,117636,"Jat Dhanoi","Jat Dhanoi",200,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.445274,76.393249
IN,India,20861,117637,"Jat Dharial","Jat Dharial",1000,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.794277,74.951606
IN,India,19786,115852,"Jat Dhariwal (Hindu traditions)","Jat Dhariwal (Hindu traditions)",164000,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,31.1367213487595,74.7017656365245
IN,India,19836,115866,"Jat Dhariwal (Muslim traditions)","Jat Dhariwal (Muslim traditions)",1100,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",458,A012,"South Asia Muslim - Jat",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.9876333529481,77.82356663843299
IN,India,19788,115853,"Jat Dhillon (Hindu traditions)","Jat Dhillon (Hindu traditions)",155000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,31.931355411722,75.2291897826705
IN,India,19837,115867,"Jat Dhillon (Muslim traditions)","Jat Dhillon (Muslim traditions)",1300,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",458,A012,"South Asia Muslim - Jat",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.0062389390453,77.6771912587363
IN,India,19789,115854,"Jat Dhillon (Sikh traditions)","Jat Dhillon (Sikh traditions)",176000,1,Y,pan,"Punjabi, Eastern",5,8,"Other / Small",0.000,0.000,21,A012,"South Asian Peoples",469,A012,"South Asia Sikh - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,4,Y,31.7553586811033,75.1107573242206
IN,India,20862,117638,"Jat Dhindsa (Hindu traditions)","Jat Dhindsa (Hindu traditions)",30000,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.632212,76.004452
IN,India,20979,117704,"Jat Dhindsa (Sikh traditions)","Jat Dhindsa (Sikh traditions)",44000,1,Y,pnb,"Punjabi, Western",4,8,"Other / Small",0.000,0.000,21,A012,"South Asian Peoples",469,A012,"South Asia Sikh - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.696753,76.399873
IN,India,20863,117639,"Jat Dosanj","Jat Dosanj",2600,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,31.635716,75.2051
IN,India,19839,115868,"Jat Gahlot (Hindu traditions)","Jat Gahlot (Hindu traditions)",76000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",2,4,"Asia, South",ASI,Asia,Y,Y,2,Y,29.0914252439744,77.00485653816661
IN,India,19840,115869,"Jat Gahlot (Muslim traditions)","Jat Gahlot (Muslim traditions)",1500,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",458,A012,"South Asia Muslim - Jat",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.6310647681851,77.92432352290891
IN,India,20864,117640,"Jat Gandhi","Jat Gandhi",900,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.137612,74.351631
IN,India,19847,115870,"Jat Ganthwara","Jat Ganthwara",60000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.6119143165591,77.9280110077372
IN,India,20865,117641,"Jat Garewal","Jat Garewal",38000,1,Y,pnb,"Punjabi, Western",4,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.113828,75.613893
IN,India,20866,117642,"Jat Ghangas","Jat Ghangas",200,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,31.013977,76.28534399999999
IN,India,19855,115871,"Jat Ghatwal (Hindu traditions)","Jat Ghatwal (Hindu traditions)",190000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,4,Y,29.3025506316085,75.9297931841043
IN,India,19856,115872,"Jat Ghatwal (Muslim traditions)","Jat Ghatwal (Muslim traditions)",8600,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",458,A012,"South Asia Muslim - Jat",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.1473440420941,77.3405186552247
IN,India,19858,115873,"Jat Ghumman (Hindu traditions)","Jat Ghumman (Hindu traditions)",36000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,28.8884608775018,77.4419171629863
IN,India,19861,115875,"Jat Gil (Hindu traditions)","Jat Gil (Hindu traditions)",231000,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",2,4,"Asia, South",ASI,Asia,Y,Y,5,Y,30.8883000417351,74.629248173416
IN,India,19862,115876,"Jat Gil (Muslim traditions)","Jat Gil (Muslim traditions)",2000,1,Y,pan,"Punjabi, Eastern",5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",458,A012,"South Asia Muslim - Jat",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.9633159477078,77.634370256338
IN,India,19863,115877,"Jat Gil (Sikh traditions)","Jat Gil (Sikh traditions)",192000,1,Y,pan,"Punjabi, Eastern",5,8,"Other / Small",0.000,0.000,21,A012,"South Asian Peoples",469,A012,"South Asia Sikh - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,4,Y,31.6021806031461,75.43980530177809
IN,India,21731,,"Jat Godara","Jat Godara",28000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.22254,75.81979
IN,India,19869,115878,"Jat Golla","Jat Golla",53000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.481893112196,77.1509661122449
IN,India,20867,117643,"Jat Goraia (Hindu traditions)","Jat Goraia (Hindu traditions)",19000,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.304862,75.38276500000001
IN,India,19872,115880,"Jat Gujar","Jat Gujar",77000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,28.0972474725187,78.19079957283139
IN,India,20868,117644,"Jat Handal","Jat Handal",1400,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.523632,74.990027
IN,India,19874,115881,"Jat Hela","Jat Hela",226000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,5,Y,29.0703250767129,77.8688724141566
IN,India,20350,116139,"Jat Her","Jat Her",43000,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.5089048773587,77.5642016612766
IN,India,20000,115909,"Jat Hijra","Jat Hijra",26000,1,Y,bgc,Haryanvi,4,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.3413896007001,76.5394710584128
IN,India,20001,115910,"Jat Hoda","Jat Hoda",43000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.4883143547298,77.0116800688002
IN,India,19877,115882,"Jat Jakhar (Hindu traditions)","Jat Jakhar (Hindu traditions)",98000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,29.1210539828853,77.2713825816591
IN,India,20869,117645,"Jat Jhalli","Jat Jhalli",400,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.78628,75.722247
IN,India,20870,117646,"Jat Johal","Jat Johal",400,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.889164,75.93844199999999
IN,India,20871,117647,"Jat Jondhe","Jat Jondhe",200,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.71316,74.530011
IN,India,20872,116140,"Jat Kadian","Jat Kadian",34000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.534106,75.993908
IN,India,20873,117648,"Jat Kahlon (Hindu traditions)","Jat Kahlon (Hindu traditions)",26000,1,Y,pnb,"Punjabi, Western",4,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,31.079864,75.530995
IN,India,20874,117649,"Jat Kang","Jat Kang",22000,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.898408,75.932407
IN,India,19880,115883,"Jat Kharral (Hindu traditions)","Jat Kharral (Hindu traditions)",53000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.6855154775907,74.56944646455329
IN,India,19881,115884,"Jat Kharral (Muslim traditions)","Jat Kharral (Muslim traditions)",1300,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",458,A012,"South Asia Muslim - Jat",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.8406713884313,78.01728978709809
IN,India,20875,116141,"Jat Khutel","Jat Khutel",33000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.815142,75.796801
IN,India,20005,115913,"Jat Langah","Jat Langah",1300,1,Y,rwr,Marwari,4,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",458,A012,"South Asia Muslim - Jat",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.9490130774359,72.98225783489281
IN,India,21744,,"Jat Lathar","Jat Lathar",32000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.59718,77.62963000000001
IN,India,20876,117650,"Jat Lohchab","Jat Lohchab",200,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.293362,75.775948
IN,India,20877,117651,"Jat Mahil (Hindu traditions)","Jat Mahil (Hindu traditions)",1700,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.337392,76.445863
IN,India,20878,117077,"Jat Mahil (Sikh traditions)","Jat Mahil (Sikh traditions)",5900,1,Y,bgc,Haryanvi,4,8,"Other / Small",0.000,0.000,21,A012,"South Asian Peoples",469,A012,"South Asia Sikh - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.793405,75.369753
IN,India,21745,,"Jat Mahur","Jat Mahur",21000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.92585,78.08378999999999
IN,India,20223,115967,"Jat Makiwal","Jat Makiwal",19000,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,28.9531607427107,76.61272805461471
IN,India,20879,117652,"Jat Mandahar","Jat Mandahar",500,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,31.563582,74.896106
IN,India,20880,117653,"Jat Mangat","Jat Mangat",700,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.309046,75.884286
IN,India,21746,,"Jat Mangat","Jat Mangat",26000,1,Y,pan,"Punjabi, Eastern",5,8,"Other / Small",0.000,0.000,21,A012,"South Asian Peoples",469,A012,"South Asia Sikh - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,31.52953,74.88019
IN,India,19883,115885,"Jat Mann (Hindu traditions)","Jat Mann (Hindu traditions)",162000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,30.6007513208317,74.4144135119334
IN,India,19884,115886,"Jat Mann (Muslim traditions)","Jat Mann (Muslim traditions)",4200,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",458,A012,"South Asia Muslim - Jat",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.3682075645303,77.3062915249028
IN,India,20006,115914,"Jat Mann (Sikh traditions)","Jat Mann (Sikh traditions)",118000,1,Y,pan,"Punjabi, Eastern",5,8,"Other / Small",0.000,0.000,21,A012,"South Asian Peoples",469,A012,"South Asia Sikh - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,31.7541200065016,75.2139634933733
IN,India,20881,116144,"Jat Nain","Jat Nain",37000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.34472,76.348417
IN,India,21056,117889,"Jat Nol","Jat Nol",100,1,Y,pnb,"Punjabi, Western",4,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.642773,76.384209
IN,India,20882,117654,"Jat Opal","Jat Opal",400,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.424936,76.71717
IN,India,19886,115887,"Jat Pachhade","Jat Pachhade",311000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,6,Y,29.174830491494,78.79662785291291
IN,India,20883,117655,"Jat Pannun","Jat Pannun",19000,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,31.466824,74.93843699999999
IN,India,21749,,"Jat Panwar","Jat Panwar",32000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.92585,78.08378999999999
IN,India,20007,115915,"Jat Pawania","Jat Pawania",97000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,29.5162703983403,76.3317696459175
IN,India,21481,118298,"Jat Phogat","Jat Phogat",38000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.49626122,76.38704103000001
IN,India,20884,117656,"Jat Radhawa","Jat Radhawa",27000,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.340987,75.937253
IN,India,20008,115916,"Jat Randhawa (Hindu traditions)","Jat Randhawa (Hindu traditions)",44000,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,31.992062449851,75.1454994505726
IN,India,20981,117705,"Jat Randhawa (Sikh traditions)","Jat Randhawa (Sikh traditions)",25000,1,Y,pan,"Punjabi, Eastern",5,8,"Other / Small",0.000,0.000,21,A012,"South Asian Peoples",469,A012,"South Asia Sikh - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.705994,76.39684
IN,India,20885,117657,"Jat Ranun","Jat Ranun",200,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.100969,74.586499
IN,India,21752,,"Jat Rathi","Jat Rathi",2400,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",458,A012,"South Asia Muslim - Jat",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,28.76887,77.08136
IN,India,19889,115888,"Jat Rathi (Hindu traditions)","Jat Rathi (Hindu traditions)",118000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,29.2972137073777,76.9212509528176
IN,India,21753,,"Jat Rawat","Jat Rawat",34000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.59718,77.62963000000001
IN,India,20886,117658,"Jat Sahi (Hindu traditions)","Jat Sahi (Hindu traditions)",300,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.532269,76.643191
IN,India,20887,117659,"Jat Sahola","Jat Sahola",300,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.765276,75.55286700000001
IN,India,19892,115889,"Jat Sahrawat","Jat Sahrawat",127000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,28.3159361833501,77.4419498696469
IN,India,21755,,"Jat Sahrawat","Jat Sahrawat",500,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",458,A012,"South Asia Muslim - Jat",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.44789,77.60091
IN,India,21757,,"Jat Sakarwar","Jat Sakarwar",25000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",427,A012,"South Asia Hindu - Jat",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.59718,77.62963000000001
