Joshua Project People Group Data

ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
IN,India,17255,112623,Konkanese,Konkanese,800,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.1743631658306,73.3391385790401
IN,India,17258,112627,Konsari,Konsari,300,1,Y,ory,Odia,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.3605676598325,83.0521552650231
IN,India,17259,112628,Konwar,Konwar,4400,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.6591884894799,88.4250665325517
IN,India,17260,112629,Konyak,Konyak,237000,3,N,nbe,"Naga, Konyak",5,1,Christianity,97.882,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",2,4,"Asia, South",ASI,Asia,Y,Y,,N,26.7349059403483,95.3555705726757
IN,India,17261,112630,Koosa,Koosa,200,1,Y,kan,Kannada,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,12.9319425386309,75.1782786830976
IN,India,17262,112631,Kootan,Kootan,8800,1,Y,mal,Malayalam,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,10.8903136514729,77.31982118247851
IN,India,17264,112634,"Koracha, caste","Koracha, caste",77000,1,Y,kan,Kannada,5,5,Hinduism,0.005,,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - Other",1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,13.5087801628707,78.2017442066573
IN,India,17267,112637,"Koracha, tribal","Koracha, tribal",17000,1,Y,tcy,Tulu,4,5,Hinduism,1.013,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,N,13.0011486304782,75.2968104849856
IN,India,17270,112640,Korama,Korama,215000,1,Y,kan,Kannada,5,5,Hinduism,0.002,,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - Other",1,4,"Asia, South",ASI,Asia,Y,Y,4,Y,16.2543096457808,75.5389976857975
IN,India,21483,118301,"Korama Kunchi","Korama Kunchi",50000,1,Y,kan,Kannada,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,16.11594303,74.96570463
IN,India,17235,112603,Koren,Koren,1800,3,N,nkd,Koireng,3,1,Christianity,99.040,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,,N,25.7245576196387,94.15762465403751
IN,India,17263,112632,Kori,Kori,2554000,1,Y,hin,Hindi,5,5,Hinduism,0.124,,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - Other",3,4,"Asia, South",ASI,Asia,Y,Y,51,N,23.4498822861429,86.6947893934562
IN,India,17268,112638,Koria,Koria,2000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.4577596841727,77.8797679263387
IN,India,17269,112639,Korku,Korku,1028000,1,Y,kfq,Korku,4,5,Hinduism,0.308,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",2,4,"Asia, South",ASI,Asia,Y,Y,21,N,21.9685958843724,78.0311921865098
IN,India,21162,117985,"Korku Bawaria","Korku Bawaria",15000,1,Y,kfq,Korku,4,5,Hinduism,0.098,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,21.2137272112124,77.5568440331659
IN,India,21163,117986,"Korku Muwasi","Korku Muwasi",43000,1,Y,kfq,Korku,4,5,Hinduism,0.057,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,21.2202676395405,77.5487342761682
IN,India,21164,117987,"Korku Nahal","Korku Nahal",111000,1,Y,kfq,Korku,4,5,Hinduism,0.066,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,21.833368063998,76.5212724383598
IN,India,17271,112642,Korona,Korona,800,1,Y,ory,Odia,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,18.8825640632232,83.15145647818311
IN,India,17272,112643,Korti,Korti,1200,1,Y,ory,Odia,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.6497871246914,84.8136877167223
IN,India,17273,112644,Korwa,Korwa,444000,1,Y,tel,Telugu,5,5,Hinduism,1.086,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",2,4,"Asia, South",ASI,Asia,Y,Y,9,N,23.3239719077746,83.7060620912401
IN,India,17275,112646,Koshti,Koshti,1076000,1,Y,mar,Marathi,5,5,Hinduism,0.047,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,22,Y,13.1692399306188,77.8435301038234
IN,India,19019,114949,Kota,Kota,700,1,Y,kfe,Kota,3,5,Hinduism,1.788,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,N,11.9606762072949,77.1074215540341
IN,India,17277,112648,Kotal,Kotal,26000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - Other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.1468202260639,87.805756130177
IN,India,17278,112649,Kotegar,Kotegar,6600,1,Y,kan,Kannada,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,15.1506220909147,74.6623240733273
IN,India,17279,112650,Kotia,Kotia,53000,1,Y,ory,Odia,5,5,Hinduism,0.429,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,N,18.1333593766105,83.6179438357137
IN,India,17281,112653,Kotwal,Kotwal,97000,1,Y,hin,Hindi,5,5,Hinduism,0.050,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,24.6113967933175,81.41361660082249
IN,India,17282,112655,Koya,Koya,775000,1,Y,tel,Telugu,5,5,Hinduism,0.805,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,15,N,18.0495716386735,81.17355860420361
IN,India,21165,117988,"Koya Dora","Koya Dora",30000,1,Y,kff,Koya,4,5,Hinduism,0.802,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,N,17.5847501355374,80.708608112907
IN,India,21166,117989,"Koya Eti","Koya Eti",35000,1,Y,kff,Koya,4,5,Hinduism,0.446,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,N,19.3741261525063,83.5250794848457
IN,India,21167,117990,"Koya Gonma","Koya Gonma",5000,1,Y,tel,Telugu,5,5,Hinduism,1.000,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,N,17.189959718376,82.0369151445035
IN,India,21168,117991,"Koya Racha","Koya Racha",31000,1,Y,tel,Telugu,5,5,Hinduism,0.802,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,N,17.5896499205915,80.7049610915664
IN,India,21169,117992,"Koya Rajulu","Koya Rajulu",31000,1,Y,tel,Telugu,5,5,Hinduism,0.778,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,N,17.5881497457494,80.7007223893539
IN,India,17283,112656,Koyava,Koyava,700,1,Y,kfa,Kodava,4,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,12.5533031037974,76.0779690508592
IN,India,17287,112665,Kraal,Kraal,5800,1,Y,kas,Kashmiri,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,33.2188924500562,74.9632805063212
IN,India,17293,112671,Krishnanvak,Krishnanvak,59000,1,Y,mal,Malayalam,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,8.8315575587674,77.5260904185285
IN,India,17307,112686,Kuchbandia,Kuchbandia,32000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - Other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.088105169805,78.39675887550889
IN,India,19038,115493,"Kuda Korava","Kuda Korava",1800,1,Y,tam,Tamil,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,10.4496247875571,79.0958618281232
IN,India,17350,112733,Kudavakkal,Kudavakkal,5800,1,Y,kan,Kannada,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,15.8929878444597,75.7028731684657
IN,India,18782,114465,Kudiya,Kudiya,3000,1,Y,kfg,Kudiya,1,5,Hinduism,0.159,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,N,12.7171783689245,75.95039437464639
IN,India,17310,112689,Kudumban,Kudumban,31000,2,N,tam,Tamil,5,5,Hinduism,6.276,,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - Other",1,4,"Asia, South",ASI,Asia,Y,Y,,N,11.4223675647163,77.5962006126597
IN,India,17311,112690,Kudumi,Kudumi,285000,1,Y,tam,Tamil,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,6,Y,10.0755064956686,76.30525061396629
IN,India,21170,117993,"Kui Dongria","Kui Dongria",164000,2,N,ory,Odia,5,5,Hinduism,8.512,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,,N,18.8182864418612,82.7635958961128
IN,India,19065,115211,"Kui Khond","Kui Khond",1817000,2,N,ory,Odia,5,5,Hinduism,9.215,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",2,4,"Asia, South",ASI,Asia,Y,Y,,N,19.5304694785842,83.8853020267677
IN,India,21171,117994,"Kui Kuvi","Kui Kuvi",210000,2,N,ory,Odia,5,5,Hinduism,10.746,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,,N,18.8143361590245,82.78269251075911
IN,India,21172,117995,"Kui Padavakulam","Kui Padavakulam",16000,2,N,kxu,Kui,5,5,Hinduism,32.545,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,,N,19.6390936711085,84.70041868497709
IN,India,21173,117996,"Kui Sitha","Kui Sitha",123000,2,N,ory,Odia,5,5,Hinduism,10.313,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,,N,20.1308944204531,84.062367817634
IN,India,11270,105362,"Kuki Chin","Kuki Chin",133000,3,N,tcz,"Chin, Thado",5,1,Christianity,91.198,,21,A012,"South Asian Peoples",478,A012,"South Asia Tribal - Kuki Chin",3,4,"Asia, South",ASI,Asia,Y,Y,,N,25.6738020748651,93.5224999031643
IN,India,19741,115494,"Kuki Chin Amre","Kuki Chin Amre",500,3,N,tcz,"Chin, Thado",5,1,Christianity,93.750,,21,A012,"South Asian Peoples",478,A012,"South Asia Tribal - Kuki Chin",1,4,"Asia, South",ASI,Asia,Y,Y,,N,24.3257095600979,92.40142202154421
IN,India,19743,115496,"Kuki Chin Changsen","Kuki Chin Changsen",2400,2,N,tcz,"Chin, Thado",5,5,Hinduism,22.540,,21,A012,"South Asian Peoples",478,A012,"South Asia Tribal - Kuki Chin",1,4,"Asia, South",ASI,Asia,Y,Y,,N,25.2482973805633,92.9388680281568
IN,India,19744,115497,"Kuki Chin Chongthir","Kuki Chin Chongthir",3000,3,N,tcz,"Chin, Thado",5,1,Christianity,93.326,,21,A012,"South Asian Peoples",478,A012,"South Asia Tribal - Kuki Chin",1,4,"Asia, South",ASI,Asia,Y,Y,,N,25.9891967872688,94.3388591009675
IN,India,19746,115498,"Kuki Chin Khelma","Kuki Chin Khelma",2700,3,N,ben,Bengali,5,1,Christianity,59.479,,21,A012,"South Asian Peoples",478,A012,"South Asia Tribal - Kuki Chin",1,4,"Asia, South",ASI,Asia,Y,Y,,N,24.9850285957946,93.3016625337517
IN,India,19747,115499,"Kuki Chin Kholhang","Kuki Chin Kholhang",9900,2,N,tcz,"Chin, Thado",5,5,Hinduism,26.892,,21,A012,"South Asian Peoples",478,A012,"South Asia Tribal - Kuki Chin",1,4,"Asia, South",ASI,Asia,Y,Y,,N,25.1970104996282,93.1293963064544
IN,India,19748,115500,"Kuki Chin Khongsai","Kuki Chin Khongsai",1100,3,N,tcz,"Chin, Thado",5,1,Christianity,94.545,,21,A012,"South Asian Peoples",478,A012,"South Asia Tribal - Kuki Chin",1,4,"Asia, South",ASI,Asia,Y,Y,,N,25.5648226058528,93.0833216337591
IN,India,19749,115501,"Kuki Chin Lengthang","Kuki Chin Lengthang",900,3,N,tcz,"Chin, Thado",5,1,Christianity,100.000,,21,A012,"South Asian Peoples",478,A012,"South Asia Tribal - Kuki Chin",1,4,"Asia, South",ASI,Asia,Y,Y,,N,25.8827808954618,94.2744929344564
IN,India,19750,115502,"Kuki Chin Lnykin","Kuki Chin Lnykin",1900,3,N,tcz,"Chin, Thado",5,1,Christianity,91.736,,21,A012,"South Asian Peoples",478,A012,"South Asia Tribal - Kuki Chin",1,4,"Asia, South",ASI,Asia,Y,Y,,N,26.0189806660701,94.1867963024669
IN,India,19751,115503,"Kuki Chin Singjit","Kuki Chin Singjit",1900,3,N,tcz,"Chin, Thado",5,1,Christianity,91.736,,21,A012,"South Asian Peoples",478,A012,"South Asia Tribal - Kuki Chin",1,4,"Asia, South",ASI,Asia,Y,Y,,N,25.8256305626762,94.05649717147671
IN,India,19752,115504,"Kuki Chin Sokte","Kuki Chin Sokte",700,2,N,tcz,"Chin, Thado",5,5,Hinduism,42.878,,21,A012,"South Asian Peoples",478,A012,"South Asia Tribal - Kuki Chin",1,4,"Asia, South",ASI,Asia,Y,Y,,N,25.7238719573474,94.0885210890232
IN,India,19753,115505,"Kuki Chin Taraor","Kuki Chin Taraor",1100,3,N,tro,"Naga, Tarao",4,1,Christianity,97.583,,21,A012,"South Asian Peoples",478,A012,"South Asia Tribal - Kuki Chin",1,4,"Asia, South",ASI,Asia,Y,Y,,N,24.414193717745,94.2925415289443
IN,India,19754,115506,"Kuki Chin Zahao","Kuki Chin Zahao",2100,3,N,tcz,"Chin, Thado",5,1,Christianity,99.142,,21,A012,"South Asian Peoples",478,A012,"South Asia Tribal - Kuki Chin",1,4,"Asia, South",ASI,Asia,Y,Y,,N,23.902926,93.210059
IN,India,17206,112572,Kulama,Kulama,200,1,Y,kan,Kannada,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,16.1155513990882,75.327258740218
IN,India,17314,112694,Kuli,Kuli,16000,1,Y,ory,Odia,5,5,Hinduism,0.219,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",2,4,"Asia, South",ASI,Asia,Y,Y,1,N,21.7921407015783,83.44027304048311
IN,India,12845,105395,Kumal,Kumal,3600,1,Y,npi,Nepali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.5862790575912,91.6615246051161
IN,India,17317,112697,Kumalia,Kumalia,400,1,Y,guj,Gujarati,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.8497480968655,72.6490360662729
IN,India,17318,112698,Kumangar,Kumangar,900,1,Y,dgo,Dogri,4,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - Other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,33.8818605947071,74.5220408512513
IN,India,17316,112696,"Kumhar (Hindu traditions)","Kumhar (Hindu traditions)",15366000,1,Y,hin,Hindi,5,5,Hinduism,0.008,,21,A012,"South Asian Peoples",433,A012,"South Asia Hindu - Kumhar",6,4,"Asia, South",ASI,Asia,Y,Y,307,Y,25.1060019665837,81.4969617502168
IN,India,17597,113028,"Kumhar (Muslim traditions)","Kumhar (Muslim traditions)",70000,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - Other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.5258882138602,78.8153985192556
IN,India,18126,113632,"Kumhar (Sikh traditions)","Kumhar (Sikh traditions)",295000,1,Y,pan,"Punjabi, Eastern",5,8,"Other / Small",0.000,0.000,21,A012,"South Asian Peoples",470,A012,"South Asia Sikh - Other",1,4,"Asia, South",ASI,Asia,Y,Y,6,Y,31.939997955744,75.01756069875751
IN,India,21174,117997,"Kumhar Bardiha","Kumhar Bardiha",639000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",433,A012,"South Asia Hindu - Kumhar",1,4,"Asia, South",ASI,Asia,Y,Y,13,Y,25.2836675323373,81.986328094942
IN,India,21175,117998,"Kumhar Kanaujia","Kumhar Kanaujia",503000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",433,A012,"South Asia Hindu - Kumhar",1,4,"Asia, South",ASI,Asia,Y,Y,10,Y,25.6367090206109,83.5658574067829
IN,India,21330,118157,"Kumhar Kasgar","Kumhar Kasgar",8300,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.057970178762,77.78964153719321
IN,India,21176,117999,"Kumhar Magahia","Kumhar Magahia",172000,1,Y,ory,Odia,5,5,Hinduism,0.011,,21,A012,"South Asian Peoples",433,A012,"South Asia Hindu - Kumhar",2,4,"Asia, South",ASI,Asia,Y,Y,3,Y,22.3059073506362,87.44085252676371
IN,India,21177,118000,"Kumhar Mathuria","Kumhar Mathuria",69000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",433,A012,"South Asia Hindu - Kumhar",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.1743738704328,74.1872010225388
IN,India,21178,118001,"Kumhar Prajapat","Kumhar Prajapat",42000,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",433,A012,"South Asia Hindu - Kumhar",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.8179242775274,75.8801823391245
IN,India,17319,112699,"Kumhar Sutaria","Kumhar Sutaria",13000,1,Y,guj,Gujarati,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",433,A012,"South Asia Hindu - Kumhar",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,20.6370233898799,73.2724421904546
IN,India,21179,118002,"Kumhar Timria","Kumhar Timria",26000,1,Y,rwr,Marwari,4,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",433,A012,"South Asia Hindu - Kumhar",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.1655770860256,74.17893110716859
IN,India,17320,112700,"Kumhiar (Hindu traditions)","Kumhiar (Hindu traditions)",41000,1,Y,dgo,Dogri,4,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,33.1142068074079,75.1110981995638
IN,India,17321,112701,"Kumhiar (Muslim traditions)","Kumhiar (Muslim traditions)",8300,1,Y,kas,Kashmiri,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - Other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,33.7046806376814,76.05857274072081
IN,India,17323,112704,Kummari,Kummari,600,1,Y,tel,Telugu,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.0798884868553,87.37816142567689
IN,India,17325,112706,"Kunbi (Hindu traditions)","Kunbi (Hindu traditions)",17950000,1,Y,guj,Gujarati,5,5,Hinduism,0.050,,21,A012,"South Asian Peoples",434,A012,"South Asia Hindu - Kunbi",3,4,"Asia, South",ASI,Asia,Y,Y,359,Y,19.6358719591395,73.4739800153267
IN,India,17598,113029,"Kunbi (Muslim traditions)","Kunbi (Muslim traditions)",600,1,Y,guj,Gujarati,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.8464788432728,72.55159452148411
IN,India,21180,118003,"Kunbi Anjna","Kunbi Anjna",382000,1,Y,guj,Gujarati,5,5,Hinduism,0.007,,21,A012,"South Asian Peoples",434,A012,"South Asia Hindu - Kunbi",1,4,"Asia, South",ASI,Asia,Y,Y,8,Y,23.6477816829361,72.5196364757789
IN,India,21331,118158,"Kunbi Dhaneja","Kunbi Dhaneja",46000,1,Y,mar,Marathi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",434,A012,"South Asia Hindu - Kunbi",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,21.2330402137601,80.253384037869
IN,India,21332,118159,"Kunbi Ghatole","Kunbi Ghatole",212000,1,Y,mar,Marathi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",434,A012,"South Asia Hindu - Kunbi",1,4,"Asia, South",ASI,Asia,Y,Y,4,Y,20.5400803288751,76.3945120705513
IN,India,21333,118160,"Kunbi Hindre","Kunbi Hindre",19000,1,Y,mar,Marathi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",434,A012,"South Asia Hindu - Kunbi",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,20.093936774085,78.15618484232
IN,India,21334,118161,"Kunbi Jadav","Kunbi Jadav",161000,1,Y,mar,Marathi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",434,A012,"South Asia Hindu - Kunbi",1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,21.2121580874295,79.051443389936
IN,India,21181,118004,"Kunbi Kadwa","Kunbi Kadwa",1161000,1,Y,guj,Gujarati,5,5,Hinduism,0.010,,21,A012,"South Asian Peoples",434,A012,"South Asia Hindu - Kunbi",1,4,"Asia, South",ASI,Asia,Y,Y,23,Y,23.6473615350665,72.5088276931472
IN,India,21335,118162,"Kunbi Khaire","Kunbi Khaire",71000,1,Y,mar,Marathi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",434,A012,"South Asia Hindu - Kunbi",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,21.2137759838545,77.5596926995985
IN,India,21336,118163,"Kunbi Khedule","Kunbi Khedule",16000,1,Y,mar,Marathi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",434,A012,"South Asia Hindu - Kunbi",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,21.9063533637406,77.8909593480362
IN,India,21337,118164,"Kunbi Konkani","Kunbi Konkani",660000,1,Y,gom,"Konkani, Goan",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",434,A012,"South Asia Hindu - Kunbi",1,4,"Asia, South",ASI,Asia,Y,Y,13,Y,17.2726993074819,73.482794394552
IN,India,21182,118005,"Kunbi Lewa","Kunbi Lewa",1986000,1,Y,guj,Gujarati,5,5,Hinduism,0.017,,21,A012,"South Asian Peoples",434,A012,"South Asia Hindu - Kunbi",1,4,"Asia, South",ASI,Asia,Y,Y,40,Y,21.6617138436332,71.85329504225651
IN,India,21338,118165,"Kunbi Lonari","Kunbi Lonari",99000,1,Y,mar,Marathi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",434,A012,"South Asia Hindu - Kunbi",1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,20.5419692499363,76.4252367026068
IN,India,21339,118166,"Kunbi Tirole","Kunbi Tirole",327000,1,Y,mar,Marathi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",434,A012,"South Asia Hindu - Kunbi",1,4,"Asia, South",ASI,Asia,Y,Y,7,Y,21.2090426319379,79.0489613104653
IN,India,21484,118302,"Kunbi, tribe","Kunbi, tribe",4400,2,N,knn,Konkani,5,5,Hinduism,30.539,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",1,4,"Asia, South",ASI,Asia,Y,Y,,N,15.20785639,74.21864367000001
IN,India,17326,112708,Kunchatiga,Kunchatiga,372000,1,Y,kan,Kannada,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,7,Y,13.6448231222206,77.0398082463247
IN,India,17132,112481,Kundavadiga,Kundavadiga,700,1,Y,mal,Malayalam,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,12.285547934018,76.69341569126389
IN,India,20796,112711,Kunnavan,Kunnavan,200,1,Y,tam,Tamil,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,10.87701,78.47141000000001
IN,India,17330,112712,Kunui,Kunui,900,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.225304,88.425237
