Joshua Project People Group Data

PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers
11399,AS,coa,0,"Malay, Cocos Islands","Malay, Cocos Islands",P,1271
11437,AS,hrv,0,Croatian,Croatian,P,69360
11456,AS,ell,0,Greek,Greek,P,25944
11458,AS,ces,0,Czech,Czech,P,
11539,AS,eng,0,English,English,P,520744
11543,AS,dhg,0,Dhangu-Djangu,Dhangu-Djangu,P,
11574,AS,djr,0,Djambarrpuyngu,Djambarrpuyngu,P,4280
11576,AS,ddj,0,Jaru,Jaru,P,
11577,AS,djj,0,Djeebbana,Djeebbana,P,180
11578,AS,dji,0,Djinang,Djinang,P,
11579,AS,djb,0,Djinba,Djinba,P,70
11659,AS,nld,0,Dutch,Dutch,P,71625
11683,AS,aer,0,"Arrernte, Eastern","Arrernte, Eastern",P,2925
11722,AS,arz,0,"Arabic, Egyptian Spoken","Arabic, Egyptian Spoken",P,47576
11801,AS,gbb,0,Kaytetye,Kaytetye,P,120
11824,AS,wrk,0,Garrwa,Garrwa,P,106
11871,AS,deu,0,"German, Standard","German, Standard",P,
11942,AS,ell,0,Greek,Greek,P,
11974,AS,gvn,0,Kuku-Yalanji,Kuku-Yalanji,P,320
11991,AS,gnn,0,Gumatj,Gumatj,P,
11994,AS,gup,0,Gunwinggu,Gunwinggu,P,
11994,AS,wlg,0,Kunbarlang,Kunbarlang,S,
11998,AS,gup,0,Gunwinggu,Gunwinggu,P,
11999,AS,guf,0,Gupapuyngu,Gupapuyngu,P,
12003,AS,gue,0,Gurinji,Gurinji,P,410
12051,AS,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,504000
12054,AS,hak,0,"Chinese, Hakka","Chinese, Hakka",P,13358
12057,AS,yue,0,"Chinese, Yue","Chinese, Yue",P,93605
12076,AS,haz,0,Hazaragi,Hazaragi,P,15863
12155,AS,hun,0,Hungarian,Hungarian,P,
12161,AS,run,0,Rundi,Rundi,P,3646
12213,AS,mfe,0,Morisyen,Morisyen,P,23770
12247,AS,acm,0,"Arabic, Mesopotamian Spoken","Arabic, Mesopotamian Spoken",P,68747
12256,AS,eng,0,English,English,P,76438
12273,AS,ita,0,Italian,Italian,P,
12296,AS,ibd,0,Iwaidja,Iwaidja,P,120
12322,AS,jpn,0,Japanese,Japanese,P,
12347,AS,eng,0,English,English,P,113000
12662,AS,khm,0,Khmer,Khmer,P,34565
12700,AS,vie,0,Vietnamese,Vietnamese,P,223896
12725,AS,gia,0,Kija,Kija,P,170
12795,AS,kor,0,Korean,Korean,P,100820
12861,AS,kjn,0,Kunjen,Kunjen,P,
12877,AS,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,4425
12893,AS,kuy,12584,Kuuku-Ya'u,"Kuuku-Ya'u: Kuuku-yau",S,
12893,AS,tcs,0,"Torres Strait Creole","Torres Strait Creole",P,
12989,AS,lao,0,Lao,Lao,P,11529
13007,AS,lvs,0,"Latvian, Standard","Latvian, Standard",P,9021
13077,AS,eng,0,English,English,P,12714
13159,AS,piu,0,Pintupi-Luritja,Pintupi-Luritja,P,1110
13186,AS,mkd,0,Macedonian,Macedonian,P,
13316,AS,tpi,0,"Tok Pisin","Tok Pisin",P,28289
13333,AS,gup,0,Gunwinggu,Gunwinggu,P,
13333,AS,ngk,3682,Dalabon,"Dalabon: Ngalkbun",S,
13340,AS,nbj,0,Ngarinyman,Ngarinyman,P,50
13341,AS,ung,0,Ngarinyin,Ngarinyin,P,12
13342,AS,eng,0,English,English,P,152
13437,AS,zlm,0,Malay,Malay,P,140857
13460,AS,mlt,0,Maltese,Maltese,P,
13483,AS,eng,0,English,English,S,
13483,AS,mid,0,Mandaic,Mandaic,P,
13522,AS,mri,0,Maori,Maori,P,
13556,AS,mpj,0,"Martu Wangka","Martu Wangka",P,1081
13591,AS,mph,0,Maung,Maung,P,370
13734,AS,ulk,0,"Meriam Mir","Meriam Mir",P,
13885,AS,mwf,0,Murrinh-Patha,Murrinh-Patha,P,
13924,AS,nck,0,Na-kara,Na-kara,P,58
13947,AS,nam,14709,Ngan'gityemerri,"Ngan'gityemerri: Nangikurrunggurr",P,
14021,AS,mwp,0,"Kala Lagaw Ya","Kala Lagaw Ya",P,
14066,AS,nuy,0,Nunggubuyu,Nunggubuyu,P,280
14088,AS,ntj,0,Ngaanyatjarra,Ngaanyatjarra,P,1110
14090,AS,nna,0,Nyangumarta,Nyangumarta,P,210
14095,AS,eng,0,English,English,P,127
14196,AS,sin,0,Sinhala,Sinhala,P,112123
14256,AS,pbu,0,"Pashto, Northern","Pashto, Northern",P,8861
14303,AS,pnw,0,Banyjima,Banyjima,P,100
14371,AS,pes,0,"Persian, Iranian","Persian, Iranian",P,59314
14400,AS,pti,0,Pintiini,Pintiini,P,230
14401,AS,eng,0,English,English,P,1310
14410,AS,eng,0,English,English,P,628
14414,AS,pjt,0,Pitjantjatjara,Pitjantjatjara,P,
14431,AS,pol,0,Polish,Polish,P,
14449,AS,por,0,Portuguese,Portuguese,P,21323
14539,AS,rmb,3713,Rembarrnga,"Rembarrnga: Rembarrnga",P,43
14561,AS,rit,0,Ritharrngu,Ritharrngu,P,40
14570,AS,rmn,0,"Romani, Balkan","Romani, Balkan",P,7245
14571,AS,ron,0,Romanian,Romanian,P,13398
14598,AS,rus,0,Russian,Russian,P,
14676,AS,smo,0,Samoan,Samoan,P,21863
14864,AS,srp,0,Serbian,Serbian,P,84499
14881,AS,ksw,0,"Karen, S'gaw","Karen, S'gaw",P,9301
14903,AS,eng,0,English,English,S,
14903,AS,sth,0,Shelta,Shelta,P,
14962,AS,slk,0,Slovak,Slovak,P,6299
14964,AS,slv,0,Slovene,Slovene,P,5297
15007,AS,eng,0,English,English,P,99213
15077,AS,spa,0,Spanish,Spanish,P,121681
15104,AS,apd,0,"Arabic, Sudanese Spoken","Arabic, Sudanese Spoken",P,35923
15154,AS,ajp,0,"Arabic, South Levantine Spoken","Arabic, South Levantine Spoken",P,80281
15175,AS,tgl,0,Tagalog,Tagalog,P,241294
15355,AS,are,3679,"Arrarnta, Western","Arrarnta, Western: Aranda, Western",P,440
15398,AS,wij,0,Wik-Iiyanh,Wik-Iiyanh,P,68
15399,AS,wim,0,Wik-Mungkan,Wik-Mungkan,P,450
15400,AS,wig,0,Wik-Ngathana,Wik-Ngathana,P,
15417,AS,eng,0,English,English,P,
15417,AS,wro,0,Worrorra,Worrorra,S,
15459,AS,thd,0,"Kuuk Thayorre","Kuuk Thayorre",P,350
15506,AS,tiw,0,Tiwi,Tiwi,P,2040
15554,AS,ton,0,Tongan,Tongan,P,13431
15569,AS,tcs,0,"Torres Strait Creole","Torres Strait Creole",P,6170
15696,AS,ukr,0,Ukrainian,Ukrainian,P,19026
15741,AS,eng,0,English,English,P,87908
15799,AS,ceb,0,Cebuano,Cebuano,P,5543
15824,AS,wbp,0,Warlpiri,Warlpiri,P,2300
15842,AS,wmt,0,Walmajarri,Walmajarri,P,280
15865,AS,wrr,0,Wardaman,Wardaman,P,103
15876,AS,wrm,0,Warumungu,Warumungu,P,320
15890,AS,eng,0,English,English,P,251
15905,AS,cym,0,Welsh,Welsh,P,45776
15983,AS,kdd,0,Yankunytjatjara,Yankunytjatjara,P,689
15987,AS,jao,0,Yanyuwa,Yanyuwa,P,149
16041,AS,yij,0,Yindjibarndi,Yindjibarndi,P,381
16057,AS,yor,0,Yoruba,Yoruba,P,1933
16842,AS,gom,0,"Konkani, Goan","Konkani, Goan",P,2537
17000,AS,jav,0,Javanese,Javanese,P,12598
18274,AS,tur,0,Turkish,Turkish,P,46072
18495,AS,hnj,0,"Hmong Njua","Hmong Njua",P,2137
18503,AS,ind,0,Indonesian,Indonesian,P,74728
18815,AS,tpi,0,"Tok Pisin","Tok Pisin",P,32266
18874,AS,eng,0,English,English,P,10035
19007,AS,asf,0,Auslan,Auslan,P,
19007,AS,asw,0,"Australian Aborigines Sign Language","Australian Aborigines Sign Language",S,
19007,AS,rsm,0,"Miriwoong Sign Language","Miriwoong Sign Language",S,
19007,AS,ygs,0,"Yolngu Sign Language","Yolngu Sign Language",S,
19007,AS,yhs,0,"Yan-nhangu Sign Language","Yan-nhangu Sign Language",S,
19207,AS,als,0,"Albanian, Tosk","Albanian, Tosk",P,37799
19211,AS,eng,0,English,English,P,
19211,AS,hin,0,Hindi,Hindi,S,
19314,AS,prs,0,Dari,Dari,P,25933
19652,AS,gax,0,"Oromo, Borana-Arsi-Guji","Oromo, Borana-Arsi-Guji",P,3071
20621,AS,kky,0,"Guugu Yimidhirr","Guugu Yimidhirr",P,780
20718,AS,adt,0,Adnyamathanha,Adnyamathanha,S,
20718,AS,eng,0,English,English,P,
20719,AS,bck,0,Bunuba,Bunuba,P,41
20720,AS,bdy,0,Bandjalang,Bandjalang,P,110
20721,AS,dax,0,Dayi,Dayi,P,80
20722,AS,djd,0,Djamindjung,Djamindjung,P,29
20723,AS,gni,0,Gooniyandi,Gooniyandi,P,130
20724,AS,kkp,0,Koko-Bera,Koko-Bera,P,10
20725,AS,mep,0,Miriwoong,Miriwoong,P,160
20726,AS,eng,0,English,English,P,
20726,AS,nay,0,Ngarrindjeri,Ngarrindjeri,S,
20728,AS,nys,0,Nyungar,Nyungar,P,480
20729,AS,ump,0,Umpila,Umpila,P,12
20730,AS,eng,0,English,English,P,
20730,AS,wrh,0,Wiradjuri,Wiradjuri,S,
20732,AS,yii,0,Yidiny,Yidiny,P,186
20772,AS,wmb,0,Wambaya,Wambaya,P,108
20971,AS,dwu,0,Dhuwal,Dhuwal,P,325
20991,AS,gjr,0,"Gurindji Kriol","Gurindji Kriol",P,1035
20992,AS,dwy,0,Dhuwaya,Dhuwaya,P,518
21563,AS,kgs,0,Kumbainggar,Kumbainggar,P,90
21564,AS,gge,0,Gurr-goni,Gurr-goni,P,46
21574,AS,tjp,0,Tjupany,Tjupany,P,254
10491,AU,bar,0,Bavarian,Bavarian,P,7308603
10492,AU,rmc,0,"Romani, Carpathian","Romani, Carpathian",P,3232
10953,AU,bos,0,Bosnian,Bosnian,P,97704
11140,AU,eng,0,English,English,P,9249
11157,AU,ekk,0,"Estonian, Standard","Estonian, Standard",P,554
11234,AU,fra,0,French,French,P,16496
11317,AU,che,0,Chechen,Chechen,P,25600
11437,AU,hrv,0,Croatian,Croatian,P,73037
11458,AU,ces,0,Czech,Czech,P,
11659,AU,nld,0,Dutch,Dutch,P,3408
11765,AU,fra,0,French,French,P,933
11870,AU,gsw,6880,"German, Swiss","German, Swiss: High Alemannisch",P,308010
11871,AU,deu,0,"German, Standard","German, Standard",P,183469
11880,AU,aln,0,"Albanian, Gheg","Albanian, Gheg",P,
11880,AU,als,0,"Albanian, Tosk","Albanian, Tosk",S,
11942,AU,ell,0,Greek,Greek,P,13196
12051,AU,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,37401
12155,AU,hun,0,Hungarian,Hungarian,P,66073
12273,AU,ita,0,Italian,Italian,P,8357
12346,AU,deu,0,"German, Standard","German, Standard",P,9382
12700,AU,vie,0,Vietnamese,Vietnamese,P,3628
12877,AU,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,25306
13055,AU,deu,0,"German, Standard","German, Standard",P,618
13186,AU,mkd,0,Macedonian,Macedonian,P,4465
14202,AU,rmo,0,"Romani, Sinte","Romani, Sinte",P,3232
14371,AU,pes,0,"Persian, Iranian","Persian, Iranian",P,17599
14431,AU,pol,0,Polish,Polish,P,59876
14571,AU,ron,0,Romanian,Romanian,P,86243
14598,AU,rus,0,Russian,Russian,P,16496
14864,AU,srp,0,Serbian,Serbian,P,121256
14962,AU,slk,0,Slovak,Slovak,P,36728
14964,AU,slv,0,Slovene,Slovene,P,30720
15001,AU,dsb,0,"Sorbian, Lower","Sorbian, Lower",P,4509
15077,AU,spa,0,Spanish,Spanish,P,4179
15148,AU,swe,0,Swedish,Swedish,P,1995
15175,AU,tgl,0,Tagalog,Tagalog,P,9014
15741,AU,eng,0,English,English,P,5828
15843,AU,wae,0,Walser,Walser,P,8922
18274,AU,tur,0,Turkish,Turkish,P,120633
19007,AU,asq,0,"Austrian Sign Language","Austrian Sign Language",P,17902
19211,AU,bar,0,Bavarian,Bavarian,S,
19211,AU,hin,0,Hindi,Hindi,P,
19211,AU,sin,0,Sinhala,Sinhala,S,
19211,AU,urd,0,Urdu,Urdu,S,
19223,AU,por,47,Portuguese,"Portuguese: Brasil",P,869
19314,AU,pbt,0,"Pashto, Southern","Pashto, Southern",P,37031
19631,AU,yec,0,Yeniche,Yeniche,P,1785
11140,AV,eng,0,English,English,P,306
13862,AV,aig,0,"Antigua and Barbuda Creole English","Antigua and Barbuda Creole English",P,13511
15741,AV,eng,0,English,English,P,322
19206,AV,eng,0,English,English,P,266
19211,AV,hin,0,Hindi,Hindi,P,114
10572,BA,abv,0,"Arabic, Baharna Spoken","Arabic, Baharna Spoken",P,880389
11140,BA,eng,0,English,English,P,24363
11982,BA,guj,0,Gujarati,Gujarati,P,32810
12795,BA,kor,0,Korean,Korean,P,
12877,BA,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,56484
14371,BA,pes,0,"Persian, Iranian","Persian, Iranian",P,212471
15175,BA,tgl,0,Tagalog,Tagalog,P,
15324,BA,tel,0,Telugu,Telugu,P,32688
15727,BA,urd,0,Urdu,Urdu,P,73548
15741,BA,eng,0,English,English,P,8050
17433,BA,mal,0,Malayalam,Malayalam,P,
18211,BA,tam,0,Tamil,Tamil,P,40657
18274,BA,tur,0,Turkish,Turkish,P,1656
19007,BA,xxx,0,Unknown,"Language unknown",P,3282
19204,BA,afb,0,"Arabic, Gulf Spoken","Arabic, Gulf Spoken",P,158141
19226,BA,afb,0,"Arabic, Gulf Spoken","Arabic, Gulf Spoken",P,82
10682,BB,bjs,0,Bajan,Bajan,S,
10682,BB,eng,0,English,English,P,
11140,BB,eng,0,English,English,P,28551
15741,BB,eng,0,English,English,P,3386
19007,BB,ase,0,"American Sign Language","American Sign Language",P,1435
19211,BB,hin,0,Hindi,Hindi,P,4003
10168,BC,afr,6716,Afrikaans,"Afrikaans: Orange River Afrikaans",P,9122
10676,BC,xuu,0,Khwedam,Khwedam,P,1826
10874,BC,brl,0,Birwa,Birwa,P,18871
11140,BC,eng,0,English,English,P,6411
11278,BC,tsn,0,Setswana,Setswana,P,429176
11852,BC,diu,3503,Gciriku,"Gciriku: Gciriku",P,2518
12020,BC,gwj,0,Gwi,Gwi,P,1718
12085,BC,her,0,Herero,Herero,P,18542
12091,BC,hio,0,Tshuwau,Tshuwau,P,2339
12146,BC,gnk,0,Gana,Gana,P,1204
12160,BC,tsn,0,Setswana,Setswana,P,13841
12446,BC,kck,0,Kalanga,Kalanga,P,
12646,BC,xkv,0,Kgalagadi,Kgalagadi,P,
12856,BC,knw,0,Kung-Ekoka,Kung-Ekoka,P,1983
12857,BC,ktz,0,Ju'hoan,Ju'hoan,P,8189
12911,BC,kwn,0,Kwangali,Kwangali,P,8273
12920,BC,tsn,0,Setswana,Setswana,P,223622
13127,BC,loz,0,Lozi,Lozi,P,16874
13245,BC,nhr,0,Naro,Naro,P,7933
13275,BC,nde,0,Ndebele,Ndebele,P,19509
13379,BC,tsn,0,Setswana,Setswana,P,213876
13380,BC,tsn,0,Setswana,Setswana,P,509782
13452,BC,tsn,0,Setswana,Setswana,P,39003
13639,BC,mhw,0,Mbukushu,Mbukushu,P,36728
13935,BC,nmq,0,Nambya,Nambya,P,18871
13990,BC,nso,16869,"Sotho, Northern","Sotho, Northern: Tswene",P,13257
14072,BC,huc,10704,Hua,"Hua: Sasi",S,
14072,BC,tsn,0,Setswana,Setswana,P,
14073,BC,nmn,0,Xoo,Xoo,P,2206
14128,BC,shg,0,Shua,Shua,P,
14566,BC,tsn,17699,Setswana,"Setswana: Rolong",P,
14681,BC,hgm,0,Haiom,Haiom,P,37865
14832,BC,tsn,0,Setswana,Setswana,P,8213
14917,BC,sna,0,Shona,Shona,P,
15005,BC,sot,0,"Sotho, Southern","Sotho, Southern",P,
15102,BC,sbs,0,Kuhane,Kuhane,P,6694
15301,BC,tsn,0,Setswana,Setswana,P,138391
15436,BC,xho,0,Xhosa,Xhosa,P,11748
15513,BC,tsn,0,Setswana,Setswana,P,10066
15602,BC,two,0,Tswapong,Tswapong,P,8523
16033,BC,yey,0,Yeyi,Yeyi,P,51842
16112,BC,zul,0,Zulu,Zulu,P,5811
18367,BC,hnh,0,Ani,Ani,P,1049
19007,BC,xxx,0,Unknown,"Language unknown",P,17264
19206,BC,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,1257
19211,BC,guj,0,Gujarati,Gujarati,P,
19211,BC,hin,0,Hindi,Hindi,S,
19325,BC,tyu,0,Kua,Kua,P,1027
11140,BD,eng,0,English,English,P,582
14449,BD,por,0,Portuguese,Portuguese,P,2807
15175,BD,tgl,0,Tagalog,Tagalog,P,453
15919,BD,eng,0,English,English,P,38054
19007,BD,xxx,0,Unknown,"Language unknown",P,315
19208,BD,eng,0,English,English,P,15222
19407,BD,eng,9591,English,"English: Bermudan English",P,4366
10294,BE,amh,0,Amharic,Amharic,P,1033
10326,BE,eng,0,English,English,P,793
10328,BE,eng,0,English,English,P,3010
10379,BE,arq,0,"Arabic, Algerian Spoken","Arabic, Algerian Spoken",P,10877
10429,BE,hye,0,Armenian,Armenian,P,
10429,BE,hyw,0,"Armenian, Western","Armenian, Western",S,
10491,BE,bar,0,Bavarian,Bavarian,P,2714
10528,BE,azj,0,"Azerbaijani, North","Azerbaijani, North",P,1047
10953,BE,bos,0,Bosnian,Bosnian,P,2526
10966,BE,por,47,Portuguese,"Portuguese: Brasil",P,6532
10998,BE,bul,0,Bulgarian,Bulgarian,P,18623
11065,BE,bel,0,Belarusian,Belarusian,P,1653
11140,BE,eng,0,English,English,P,26178
11157,BE,ekk,0,"Estonian, Standard","Estonian, Standard",P,858
11205,BE,fin,0,Finnish,Finnish,P,3198
11217,BE,vls,0,Vlaams,Vlaams,P,5424446
11234,BE,fra,0,French,French,P,276959
11277,BE,tha,0,Thai,Thai,P,3486
11317,BE,che,0,Chechen,Chechen,P,17434
11335,BE,spa,0,Spanish,Spanish,P,1055
11440,BE,spa,0,Spanish,Spanish,P,668
11458,BE,ces,0,Czech,Czech,P,3153
11496,BE,dan,0,Danish,Danish,P,3069
11600,BE,spa,0,Spanish,Spanish,P,755
11659,BE,lim,0,Limburgish,Limburgish,S,
11659,BE,nld,0,Dutch,Dutch,P,
11713,BE,spa,0,Spanish,Spanish,P,3473
11722,BE,arz,0,"Arabic, Egyptian Spoken","Arabic, Egyptian Spoken",P,1529
11764,BE,fra,0,French,French,P,29874
11769,BE,fuf,0,Pular,Pular,P,8444
11865,BE,kat,0,Georgian,Georgian,P,3133
11870,BE,gsw,0,"German, Swiss","German, Swiss",P,2223
11871,BE,deu,0,"German, Standard","German, Standard",P,41762
11942,BE,ell,0,Greek,Greek,P,15512
12155,BE,hun,0,Hungarian,Hungarian,P,4665
12161,BE,run,0,Rundi,Rundi,P,2301
12213,BE,mfe,0,Morisyen,Morisyen,P,710
12247,BE,acm,0,"Arabic, Mesopotamian Spoken","Arabic, Mesopotamian Spoken",P,6708
12256,BE,eng,0,English,English,P,3924
12273,BE,ita,0,Italian,Italian,P,472636
12322,BE,jpn,0,Japanese,Japanese,P,4672
12399,BE,kab,0,Kabyle,Kabyle,P,54624
12599,BE,kaz,0,Kazakh,Kazakh,P,2592
12662,BE,khm,0,Khmer,Khmer,P,535
12700,BE,vie,0,Vietnamese,Vietnamese,P,1327
12795,BE,kor,0,Korean,Korean,P,772
12877,BE,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,28925
13007,BE,lvs,0,"Latvian, Standard","Latvian, Standard",P,1234
13017,BE,apc,0,"Arabic, North Levantine Spoken","Arabic, North Levantine Spoken",P,2447
13068,BE,lin,0,Lingala,Lingala,P,24109
13077,BE,lit,13011,Lithuanian,"Lithuanian: Suvalkietiskai",P,1743
13165,BE,ltz,0,Luxembourgish,Luxembourgish,P,4598
13169,BE,ayl,0,"Arabic, Libyan Spoken","Arabic, Libyan Spoken",P,4600
13186,BE,mkd,0,Macedonian,Macedonian,P,6264
13592,BE,mey,0,Hassaniyya,Hassaniyya,P,1481
13697,BE,spa,0,Spanish,Spanish,P,1022
13775,BE,ron,20630,Romanian,"Romanian: Moldavian",P,1368
13802,BE,mos,0,Moore,Moore,P,759
13819,BE,ary,0,"Arabic, Moroccan Spoken","Arabic, Moroccan Spoken",P,426476
14039,BE,uzn,0,"Uzbek, Northern","Uzbek, Northern",P,1667
14045,BE,nor,0,Norwegian,Norwegian,P,1357
14371,BE,pes,0,"Persian, Iranian","Persian, Iranian",P,5940
14373,BE,spa,0,Spanish,Spanish,P,1160
14431,BE,pol,0,Polish,Polish,P,52092
14449,BE,por,0,Portuguese,Portuguese,P,36127
14567,BE,rmy,0,"Romani, Vlax","Romani, Vlax",P,15608
14571,BE,ron,0,Romanian,Romanian,P,35824
14598,BE,rus,0,Russian,Russian,P,19718
14605,BE,kin,0,Kinyarwanda,Kinyarwanda,P,4888
14864,BE,srp,0,Serbian,Serbian,P,6160
14899,BE,shy,0,Tachawit,Tachawit,P,41241
14962,BE,slk,0,Slovak,Slovak,P,5690
14983,BE,som,16821,Somali,"Somali: Northern Somali",P,1426
15077,BE,spa,0,Spanish,Spanish,P,50315
15148,BE,swe,0,Swedish,Swedish,P,4587
15175,BE,tgl,0,Tagalog,Tagalog,P,3460
15201,BE,tgk,0,Tajik,Tajik,P,5051
15414,BE,wol,0,Wolof,Wolof,P,1929
15641,BE,aeb,0,"Arabic, Tunisian Spoken","Arabic, Tunisian Spoken",P,4499
15696,BE,ukr,0,Ukrainian,Ukrainian,P,4162
15727,BE,urd,0,Urdu,Urdu,P,9532
15741,BE,eng,0,English,English,P,12103
15841,BE,wln,0,Walloon,Walloon,P,3547841
18274,BE,tur,0,Turkish,Turkish,P,230799
18605,BE,khk,0,"Mongolian, Halh","Mongolian, Halh",P,810
19007,BE,sfb,0,"French Belgian Sign Language","French Belgian Sign Language",P,
19007,BE,vgt,0,"Flemish Sign Language","Flemish Sign Language",S,
19206,BE,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,10368
19207,BE,als,0,"Albanian, Tosk","Albanian, Tosk",P,5504
19209,BE,spa,0,Spanish,Spanish,P,12072
19211,BE,hin,0,Hindi,Hindi,S,
19211,BE,sin,0,Sinhala,Sinhala,S,
19211,BE,urd,0,Urdu,Urdu,P,
19213,BE,fra,0,French,French,P,12651
19215,BE,eng,0,English,English,P,48951
20297,BE,spa,0,Spanish,Spanish,P,1739
10566,BF,eng,0,English,English,P,92324
11140,BF,eng,0,English,English,P,4843
11942,BF,ell,0,Greek,Greek,P,1096
12035,BF,hat,0,"Haitian Creole","Haitian Creole",P,30432
12316,BF,eng,0,English,English,P,6160
15741,BF,eng,0,English,English,P,8119
19007,BF,xxx,0,Unknown,"Language unknown",P,1942
19206,BF,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,745
19406,BF,bah,0,"Bahamas Creole English","Bahamas Creole English",P,240864
10327,BG,ben,0,Bengali,Bengali,P,11840
10327,BG,ctg,0,Chittagonian,Chittagonian,S,1980
10327,BG,eng,0,English,English,S,1620
10454,BG,csh,0,"Chin, Asho","Chin, Asho",P,1590
10454,BG,ctg,0,Chittagonian,Chittagonian,S,110
10564,BG,ben,0,Bengali,Bengali,P,10490
10736,BG,ben,0,Bengali,Bengali,P,5860
10736,BG,ctg,0,Chittagonian,Chittagonian,S,3150
10736,BG,syl,0,Sylheti,Sylheti,S,20
11029,BG,mya,0,Burmese,Burmese,P,309670
11270,BG,ben,0,Bengali,Bengali,S,30
11270,BG,cnb,0,"Chin, Uppu","Chin, Uppu",S,920
11270,BG,cnh,0,"Chin, Hakha","Chin, Hakha",P,1640
11270,BG,ctg,0,Chittagonian,Chittagonian,S,330
11270,BG,syl,0,Sylheti,Sylheti,S,110
11291,BG,ben,0,Bengali,Bengali,S,115
11291,BG,ckh,0,Chak,Chak,P,2415
11291,BG,ctg,0,Chittagonian,Chittagonian,S,200
11293,BG,ben,0,Bengali,Bengali,S,1240
11293,BG,ccp,0,Chakma,Chakma,P,339170
11293,BG,ctg,0,Chittagonian,Chittagonian,S,38450
11293,BG,dln,0,Darlong,Darlong,S,6480
11293,BG,trp,0,"Kok Borok","Kok Borok",S,2030
11293,BG,usi,0,Usoi,Usoi,S,1310
11342,BG,cnb,0,"Chin, Uppu","Chin, Uppu",P,1340
11359,BG,rhg,0,Rohingya,Rohingya,P,939000
11698,BG,ben,0,Bengali,Bengali,P,955
11698,BG,ctg,0,Chittagonian,Chittagonian,S,50
11698,BG,syl,0,Sylheti,Sylheti,S,400
11826,BG,aml,0,War-Jaintia,War-Jaintia,S,1140
11826,BG,ben,0,Bengali,Bengali,S,3180
11826,BG,bpy,0,Bishnupuriya,Bishnupuriya,S,230
11826,BG,ctg,0,Chittagonian,Chittagonian,S,60
11826,BG,grt,0,Garo,Garo,P,101175
11826,BG,mef,0,Megam,Megam,S,7950
11826,BG,syl,0,Sylheti,Sylheti,S,565
12027,BG,ben,0,Bengali,Bengali,P,40850
12027,BG,ctg,0,Chittagonian,Chittagonian,S,9130
12027,BG,syl,0,Sylheti,Sylheti,S,140
12036,BG,ben,0,Bengali,Bengali,S,900
12036,BG,grt,0,Garo,Garo,S,340
12036,BG,haj,0,Hajong,Hajong,P,14890
12036,BG,syl,0,Sylheti,Sylheti,S,180
12051,BG,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,6830
12654,BG,aml,0,War-Jaintia,War-Jaintia,S,760
12654,BG,ben,0,Bengali,Bengali,S,1740
12654,BG,grt,0,Garo,Garo,S,625
12654,BG,kha,0,Khasi,Khasi,P,71250
12654,BG,lyg,0,Lyngngam,Lyngngam,S,950
12654,BG,syl,0,Sylheti,Sylheti,S,145
12771,BG,ben,0,Bengali,Bengali,P,12640
13218,BG,asm,0,Assamese,Assamese,S,140
13218,BG,ben,0,Bengali,Bengali,S,6095
13218,BG,mjx,0,Mahali,Mahali,P,13365
13218,BG,syl,0,Sylheti,Sylheti,S,8060
13218,BG,trp,0,"Kok Borok","Kok Borok",S,80
13322,BG,new,18847,Newar,"Newar: Newar",S,240
13322,BG,npi,0,Nepali,Nepali,P,904
13513,BG,ben,0,Bengali,Bengali,S,290
13513,BG,mni,0,Meitei,Meitei,P,17020
13513,BG,syl,0,Sylheti,Sylheti,S,630
13761,BG,ben,0,Bengali,Bengali,P,31540
13761,BG,ctg,0,Chittagonian,Chittagonian,S,1220
13761,BG,syl,0,Sylheti,Sylheti,S,2300
13761,BG,urd,0,Urdu,Urdu,S,1920
13849,BG,ben,0,Bengali,Bengali,S,490
13849,BG,ctg,0,Chittagonian,Chittagonian,S,1345
13849,BG,mro,0,Mru,Mru,P,27155
13867,BG,asm,0,Assamese,Assamese,S,250
13867,BG,ben,0,Bengali,Bengali,S,8870
13867,BG,bpy,0,Bishnupuriya,Bishnupuriya,S,400
13867,BG,ctg,0,Chittagonian,Chittagonian,S,140
13867,BG,ory,0,Odia,Odia,S,410
13867,BG,sdr,0,"Sadri, Oraon","Sadri, Oraon",P,77468
13867,BG,syl,0,Sylheti,Sylheti,S,16100
13867,BG,unr,0,Mundari,Mundari,S,22217
14210,BG,ben,0,Bengali,Bengali,S,38325
14210,BG,bpy,0,Bishnupuriya,Bishnupuriya,S,350
14210,BG,ctg,0,Chittagonian,Chittagonian,S,790
14210,BG,kru,0,Kurux,Kurux,S,17455
14210,BG,ory,0,Odia,Odia,S,2030
14210,BG,syl,0,Sylheti,Sylheti,P,42110
14300,BG,ctg,0,Chittagonian,Chittagonian,S,40
14300,BG,pkh,0,Pangkhua,Pangkhua,P,3520
